,id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
33230,23781,OK40,small_airport,Eden Ranch Airport,36.7583999634,-99.0336990356,1641.0,,US,US-OK,Freedom,no,OK40,,OK40,,,
33231,23782,OK41,heliport,Police Civic Center Heliport,36.1495018005,-95.9972000122,740.0,,US,US-OK,Tulsa,no,OK41,,OK41,,,
33232,23783,OK42,small_airport,Siegmanns Airport,36.0834007263,-97.7170028687,1053.0,,US,US-OK,Hennessey,no,OK42,,OK42,,,
33233,23784,OK43,small_airport,Logsdon Ranch Airport,36.5306015015,-98.6367034912,1475.0,,US,US-OK,Alva,no,OK43,,OK43,,,
33234,23785,OK44,small_airport,Canyon Springs Ranch Airport,34.1461982727,-96.0768966675,625.0,,US,US-OK,Bokchito,no,OK44,,OK44,,,
33235,23786,OK45,heliport,Collinsville Rural Fire District Heliport,36.3543014526,-95.8403015137,650.0,,US,US-OK,Collinsville,no,OK45,,OK45,,,
33236,23787,OK46,small_airport,Mc Crays Airport,36.9589004517,-98.075302124,1260.0,,US,US-OK,Manchester,no,OK46,,OK46,,,
33237,23788,OK47,small_airport,Miller Brothers Airport,36.9416999817,-98.016998291,1250.0,,US,US-OK,Manchester,no,OK47,,OK47,,,
33238,23789,OK48,small_airport,Grass Roots Airport,36.875,-97.0961990356,1113.0,,US,US-OK,Newkirk,no,OK48,,OK48,,,
33239,23790,OK49,small_airport,Secrest Ranch Airport,36.6500015259,-97.016998291,1050.0,,US,US-OK,Ponca City,no,OK49,,OK49,,,
33240,23791,OK50,small_airport,Traynor Ranch Airport,36.3325004578,-97.8930969238,1220.0,,US,US-OK,Waukomis,no,OK50,,OK50,,,
33241,23792,OK51,small_airport,Enix Boys Airport,36.1041984558,-97.93699646,1100.0,,US,US-OK,Hennessey,no,OK51,,OK51,,,
33242,23793,OK54,small_airport,May Ranch Airport,36.9967002869,-99.0047988892,1833.0,,US,US-OK,Alva,no,OK54,,OK54,,,
33243,23794,OK55,small_airport,Bost Ranch Airport,35.7145004272,-97.2258987427,1070.0,,US,US-OK,Luther,no,OK55,,OK55,,,
33244,23795,OK58,small_airport,Bluestem Airport,36.3973007202,-95.9049987793,660.0,,US,US-OK,Collinsville,no,OK58,,OK58,,,
33245,23796,OK59,small_airport,Wolf Mountain Airport,35.0223007202,-94.7043991089,860.0,,US,US-OK,Poteau,no,OK59,,OK59,,,
33246,23797,OK61,heliport,Major Heliport,36.1034011841,-96.0036010742,630.0,,US,US-OK,Tulsa,no,OK61,,OK61,,,
33247,23798,OK62,small_airport,Strader Ranch Airport,34.2486991882,-97.209197998,850.0,,US,US-OK,Ardmore,no,OK62,,OK62,,,
33248,23799,OK64,small_airport,Weedpatch International Airport,36.8138999939,-97.9865036011,1113.0,,US,US-OK,Wakita,no,OK64,,OK64,,,
33249,23800,OK65,heliport,Cushing Regional Hospital Heliport,35.9786987305,-96.7566986084,914.0,,US,US-OK,Cushing,no,OK65,,OK65,,,
33250,23801,OK66,small_airport,F.W. Zaloudek Airport,36.5567016602,-97.8337020874,1118.0,,US,US-OK,Kremlin,no,OK66,,OK66,,,
33251,23802,OK69,small_airport,Monarch Field,36.525100708,-95.4669036865,755.0,,US,US-OK,Chelsea,no,OK69,,OK69,,,
33252,23803,OK74,small_airport,Flying H Airport,34.829498291,-96.0342025757,850.0,,US,US-OK,Ashland,no,OK74,,OK74,,,
33253,23804,OK75,heliport,Purcell Municipal Hospital Heliport,35.0284004211,-97.3656005859,1160.0,,US,US-OK,Purcell,no,OK75,,OK75,,,
33254,23805,OK76,heliport,Channel 8 Heliport,36.1161994934,-96.0261001587,910.0,,US,US-OK,Tulsa,no,OK76,,OK76,,,
33255,23806,OK79,small_airport,Temple Airport Inc Airport,34.2568016052,-98.2412033081,1005.0,,US,US-OK,Temple,no,OK79,,OK79,,,
33256,23807,OK80,small_airport,Thomas Ranch Airport,34.7286987305,-96.6010971069,811.0,,US,US-OK,Ada,no,OK80,,OK80,,,
33257,23808,OK81,small_airport,Homer Ranch Airport,34.6584014893,-95.0710983276,570.0,,US,US-OK,Albion,no,OK81,,OK81,,,
33258,23809,OK82,small_airport,Scottys Field,34.6916999817,-99.3448028564,1425.0,,US,US-OK,Altus,no,OK82,,OK82,,,
33259,23810,OK83,small_airport,Sheffield-Smith Airstrip,34.5682983398,-99.3516998291,1355.0,,US,US-OK,Altus,no,OK83,,OK83,,,
33260,23811,OK84,heliport,Whittaker Army Heliport,36.2965011597,-95.3058013916,643.0,,US,US-OK,Pryor,no,OK84,,OK84,,,
33261,23812,OK85,small_airport,Goddard Ranch Airport,34.3000984192,-96.9169998169,858.0,,US,US-OK,Ardmore,no,OK85,,OK85,,,
33262,23813,OK86,heliport,Stroud Hospital Heliport,35.7486991882,-96.6781005859,900.0,,US,US-OK,Stroud,no,OK86,,OK86,,,
33263,23814,OK87,small_airport,Renavair Field,34.6549987793,-97.2146987915,905.0,,US,US-OK,Wynnewood,no,OK87,,OK87,,,
33264,23815,OK88,small_airport,Silverwood Ultralightport,36.0101013184,-95.8435974121,632.0,,US,US-OK,Broken Arrow,no,OK88,,OK88,,,
33265,23816,OK89,small_airport,Stuart Ranch Airport,34.1556015015,-96.1557998657,624.0,,US,US-OK,Caddo,no,OK89,,OK89,,,
33266,23817,OK90,small_airport,Boatner Field,33.9020004272,-96.4721984863,734.0,,US,US-OK,Calera,no,OK90,,OK90,,,
33267,23818,OK91,small_airport,Stidham-Private Airport,34.9833984375,-97.9337005615,1177.0,,US,US-OK,Chickasha,no,OK91,,OK91,,,
33268,23819,OK92,heliport,Wetumka Hospital Heliport,35.2333984375,-96.2386016846,745.0,,US,US-OK,Wetumka,no,OK92,,OK92,,,
33269,23820,OK93,small_airport,Airman Acres Airport,36.3334007263,-95.8835983276,695.0,,US,US-OK,Collinsville,no,OK93,,OK93,,,
33270,23821,OK94,small_airport,Sand Ridge Airpark Inc Airport,36.354801178,-95.8032989502,675.0,,US,US-OK,Collinsville,no,OK94,,OK94,,,
33271,23822,OK95,small_airport,Disney Airport,36.4889984131,-94.9582977295,955.0,,US,US-OK,Disney,no,OK95,,OK95,,,
33272,23823,OK96,small_airport,Ives Airport,35.756401062,-97.0848007202,1035.0,,US,US-OK,Wellston,no,OK96,,OK96,,,
33273,23824,OK97,small_airport,Ketchum Ranch Airport,34.5334014893,-97.766998291,1100.0,,US,US-OK,Duncan,no,OK97,,OK97,,,
33274,23825,OK98,small_airport,King Airport,35.3000984192,-98.4837036133,1535.0,,US,US-OK,Eakly,no,OK98,,OK98,,,
33275,23826,OK99,heliport,Unity Health Center Heliport,35.3624000549,-96.9359970093,1073.0,,US,US-OK,Shawnee,no,OK99,,OK99,,,
33282,23827,OL00,heliport,Pauls Valley State School Heliport,34.6916999817,-97.2114028931,748.0,,US,US-OK,Pauls Valley,no,OL00,,OL00,,,
33283,23828,OL01,heliport,Hissom Memorial Center Heliport,36.1290016174,-96.144203186,654.0,,US,US-OK,Sand Springs,no,OL01,,OL01,,,
33284,23829,OL02,small_airport,West Buttercreek Airport,45.6652984619,-119.386001587,917.0,,US,US-OR,Echo,no,OL02,,OL02,,,
33285,23830,OL03,small_airport,Happy Valley Airport,45.4482002258,-122.5,797.0,,US,US-OR,Happy Valley,no,OL03,,OL03,,,
33286,23831,OL04,small_airport,Decker Ranch Airport,45.1665000916,-120.667999268,2621.0,,US,US-OR,Kent,no,OL04,,OL04,,,
33287,23832,OL05,small_airport,Skydive Oregon Airport,45.1461982727,-122.617996216,360.0,,US,US-OR,Molalla,no,OL05,,OL05,,,
33288,23833,OL06,heliport,Bristow Hospital Heliport,35.8334007263,-96.4002990723,840.0,,US,US-OK,Bristow,no,OL06,,OL06,,,
33289,23834,OL07,heliport,Carnegie Municipal Hospital Heliport,35.1166992188,-98.6003036499,1234.0,,US,US-OK,Carnegie,no,OL07,,OL07,,,
33290,23835,OL08,heliport,L.J. Pankey Heliport,35.6097984314,-99.6712036133,1973.0,,US,US-OK,Cheyenne,no,OL08,,OL08,,,
33291,23836,OL09,small_airport,Jennings Ranch Airport,34.8833999634,-98.7502975464,1620.0,,US,US-OK,Cooperton,no,OL09,,OL09,,,
33292,23837,OL11,heliport,Medical Center of Southeastern Oklahoma Heliport,34.007598877,-96.3917007446,700.0,,US,US-OK,Durant,no,OL11,,OL11,,,
33293,23838,OL12,small_airport,Northwest Edmond Airport,35.7075996399,-97.5406036377,1070.0,,US,US-OK,Edmond,no,OL12,,OL12,,,
33294,23839,OL14,heliport,Harbor's in Heliport,36.5583992004,-94.9669036865,760.0,,US,US-OK,Ketchum,no,OL14,,OL14,,,
33295,23840,OL15,heliport,Midwest City Regional Hospital Heliport,35.4709014893,-97.3927993774,1232.0,,US,US-OK,Midwest City,no,OL15,,OL15,,,
33296,23841,OL16,heliport,Mercy Health Center Heliport,35.6001014709,-97.6003036499,1143.0,,US,US-OK,Oklahoma City,no,OL16,,OL16,,,
33297,23842,OL17,heliport,Stilwell Memorial Hospital Heliport,35.8167991638,-94.619102478,1100.0,,US,US-OK,Stilwell,no,OL17,,OL17,,,
33298,23843,OL19,small_airport,Stuart Mountain Airpark,34.9154014587,-96.1294021606,990.0,,US,US-OK,Stuart,no,OL19,,OL19,,,
33299,23844,OL20,small_airport,Whitehorn Cove Airport,35.9972991943,-95.2589035034,568.0,,US,US-OK,Wagoner,no,OL20,,OL20,,,
33300,23845,OL22,heliport,Tulsa Helicopters Inc. Heliport,36.0834007263,-95.8683013916,676.0,,US,US-OK,Tulsa,no,OL22,,OL22,,,
33301,23846,OL23,small_airport,Morris Airport,35.9500999451,-96.1044006348,730.0,,US,US-OK,Sapulpa,no,OL23,,OL23,,,
33302,23847,OL92,small_airport,Hi-Way Airport,36.7834014893,-95.950302124,680.0,,US,US-OK,Bartlesville,no,OL92,,OL92,,,
33304,46081,OLI,small_airport,Oliktok LRRS Airport,70.49971,-149.879535,16.0,,US,US-AK,Oliktok Point,no,POLI,,OLI,,http://en.wikipedia.org/wiki/Oliktok_Long_Range_Radar_Site,
33338,23848,OMU9,small_airport,Kollmeyer Airport,38.8842010498,-92.985496521,810.0,,US,US-MO,Pilot Grove,no,OMU9,,OMU9,,,
33347,23849,OOH,seaplane_base,Hoonah Seaplane Base,58.1122016907,-135.45199585,,,US,US-AK,Hoonah,no,OOH,,OOH,,,
33465,23851,OR00,small_airport,Flying K Ranch Airport,45.4345016479,-122.879997253,350.0,,US,US-OR,Beaverton,no,OR00,,OR00,,,
33466,23852,OR01,closed,Douglas Community Hospital Heliport,43.2154254423,-123.357367516,450.0,,US,US-OR,Roseburg,no,OR01,,OR01,,http://en.wikipedia.org/wiki/Douglas_Community_Hospital_Heliport,
33467,23853,OR02,small_airport,River Run Ranch Airport,44.3357009888,-121.019996643,2600.0,,US,US-OR,Redmond,no,OR02,,OR02,,,
33468,23854,OR03,heliport,Turel Heliport,45.4482002258,-122.849998474,670.0,,US,US-OR,Beaverton,no,OR03,,OR03,,,
33469,23855,OR04,small_airport,Kennel Airstrip,44.0295982361,-121.165000916,3595.0,,US,US-OR,Bend,no,OR04,,OR04,,,
33470,23856,OR05,small_airport,Flying M Airport,45.3620986938,-123.356002808,448.0,,US,US-OR,Yamhill,no,OR05,,OR05,,,
33471,23857,OR06,small_airport,Snider Creek Airport,42.5390014648,-122.922996521,1430.0,,US,US-OR,Medford,no,OR06,,OR06,,,
33472,23858,OR07,small_airport,Miranda's Skyranch Airport,44.76240158,-119.1019974,3823.0,,US,US-OR,Long Creek,no,OR07,,OR07,,,
33473,23859,OR08,small_airport,Barton Lake Ranch Airport,43.1287994385,-118.677001953,4159.0,,US,US-OR,Diamond,no,OR08,,OR08,,,
33474,23860,OR09,small_airport,Whitehorse Ranch Airport,42.3356018066,-118.258003235,4447.0,,US,US-OR,Fields,no,OR09,,OR09,,,
33475,23861,OR10,small_airport,Roaring Springs Ranch Airport,42.6496009827,-118.991996765,4576.0,,US,US-OR,Frenchglen,no,OR10,,OR10,,,
33476,23862,OR11,small_airport,Jensens Strip,44.912399292,-117.958000183,3350.0,,US,US-OR,Haines,no,OR11,,OR11,,,
33477,23863,OR12,small_airport,Oxbow Airport,45.0042991638,-116.848999023,1806.0,,US,US-OR,Homestead,no,OR12,,OR12,,,
33478,7464,OR13,small_airport,Wiley Creek Airport,44.5023994446,-119.372001648,4130.0,,US,US-OR,Dayville,no,OR13,,OR13,,,Formerly 0OR1
33479,23864,OR14,small_airport,Juntura Airport,43.7415008545,-118.064002991,3034.0,,US,US-OR,Juntura,no,OR14,,OR14,,,
33480,23865,OR15,heliport,Horseman Heliport,44.1468009949,-121.371002197,3420.0,,US,US-OR,Bend,no,OR15,,OR15,,,
33481,23866,OR16,small_airport,Umpleby Ranch Airport,45.0573997498,-117.968002319,3412.0,,US,US-OR,North Powder,no,OR16,,OR16,,,
33482,23867,OR17,small_airport,Oxbow Ranch Airport,44.4118003845,-118.691001892,3972.0,,US,US-OR,Prairie City,no,OR17,,OR17,,,
33483,23868,OR18,heliport,Davis Heliport,45.7742996216,-118.558998108,1550.0,,US,US-OR,Adams,no,OR18,,OR18,,,
33484,23869,OR19,small_airport,Propst Airport,44.6386985779,-123.023002625,239.0,,US,US-OR,Albany,no,OR19,,OR19,,,
33485,23870,OR20,small_airport,Hemmingson Airport,44.6581993103,-123.142997742,250.0,,US,US-OR,Albany,no,OR20,,OR20,,,
33486,23871,OR21,small_airport,Miller Airstrip,44.5932006836,-122.989997864,279.0,,US,US-OR,Albany,no,OR21,,OR21,,,
33487,23872,OR22,small_airport,Roppair Airport,44.6193008423,-123.031997681,247.0,,US,US-OR,Albany,no,OR22,,OR22,,,
33488,23873,OR23,small_airport,Karpens Airport,46.1613998413,-123.63999939,125.0,,US,US-OR,Astoria,no,OR23,,OR23,,,
33489,23874,OR24,small_airport,Barrett Field,45.8212013245,-118.498001099,1738.0,,US,US-OR,Athena,no,OR24,,OR24,,,
33490,23875,OR25,small_airport,Flying E Airport,44.8447990417,-122.901000977,325.0,,US,US-OR,Aumsville,no,OR25,,OR25,,,
33491,23876,OR26,small_airport,Farr Airport,42.1277008057,-120.48400116,4775.0,,US,US-OR,Lakeview,no,OR26,,OR26,,,
33492,23877,OR27,small_airport,Chadwick Airport,45.6332015991,-123.167999268,670.0,,US,US-OR,Banks,no,OR27,,OR27,,,
33493,23878,OR28,small_airport,Harvey'S Acres Airport,45.44150162,-122.8929977,250.0,,US,US-OR,Beaverton,no,OR28,,OR28,,,
33494,23879,OR29,small_airport,Gopher Gulch Airport,44.1111984253,-121.333999634,3480.0,,US,US-OR,Bend,no,OR29,,OR29,,,
33495,23880,OR30,small_airport,D M Stevenson Ranch Airport,44.003200531,-121.272003174,3800.0,,US,US-OR,Bend,no,OR30,,OR30,,,
33496,23881,OR31,heliport,Newberg Community Hospital Heliport,45.3042984009,-122.963996887,185.0,,US,US-OR,Newberg,no,OR31,,OR31,,,
33497,23882,OR32,small_airport,Simtag Farms Airport,45.7521018982,-119.945999146,550.0,,US,US-OR,Boardman,no,OR32,,OR32,,,
33498,23883,OR33,heliport,Central Cascades Fire and EMS Heliport,43.5267982483,-121.947998047,4750.0,,US,US-OR,Crescent Lake Junction,no,OR33,,OR33,,,
33499,23884,OR34,small_airport,Whippet Field,44.3222999573,-121.432998657,3040.0,,US,US-OR,Sisters,no,OR34,,OR34,,,
33500,23885,OR35,small_airport,Flying K Bar J Ranch Airport,45.4426002502,-122.320999146,635.0,,US,US-OR,Boring,no,OR35,,OR35,,,
33501,23886,OR36,heliport,Garvins Heliport,42.0671005249,-124.29599762,250.0,,US,US-OR,Brookings,no,OR36,,OR36,,,
33502,23887,OR37,heliport,Lincoln Tower Heliport,45.445098877,-122.774002075,370.0,,US,US-OR,Tigard,no,OR37,,OR37,,,
33503,23888,OR38,small_airport,Harchenko Industrial Airport,45.0775985718,-122.929000854,183.0,,US,US-OR,Brooks,no,OR38,,OR38,,http://en.wikipedia.org/wiki/Harchenko_Industrial_Airport,
33504,23889,OR39,small_airport,Flying Tom Airport,44.6576004028,-123.211997986,300.0,,US,US-OR,Corvallis,no,OR39,,OR39,,,
33505,23890,OR40,small_airport,Dietz Airpark,45.2556991577,-122.651000977,180.0,,US,US-OR,Canby,no,OR40,,OR40,,,
33506,23891,OR41,small_airport,Workman Airpark,45.2075996399,-122.668998718,210.0,,US,US-OR,Canby,no,OR41,,OR41,,,
33507,23892,OR42,small_airport,Norway Airport,43.1026000977,-124.161003113,23.0,,US,US-OR,Norway,no,OR42,,OR42,,,
33508,23893,OR43,heliport,Hood River Fire Dept Heliport,45.7028999329,-121.529998779,488.0,,US,US-OR,Hood River,no,OR43,,OR43,,,
33509,23894,OR44,small_airport,Briggs Airport,44.153301239,-123.065002441,387.0,,US,US-OR,Coburg,no,OR44,,OR44,,,
33510,23895,OR45,small_airport,West Point Airport,44.197101593,-123.055999756,378.0,,US,US-OR,Coburg,no,OR45,,OR45,,,
33511,23896,OR46,small_airport,Ajax Airport,45.3832015991,-120.468002319,2165.0,,US,US-OR,Condon,no,OR46,,OR46,,,
33512,23897,OR47,small_airport,Strauch Field,44.1883010864,-123.189002991,335.0,,US,US-OR,Junction City,no,OR47,,OR47,,,
33513,23898,OR48,small_airport,Snyder Ranch Airport,45.1943016052,-120.217002869,2655.0,,US,US-OR,Condon,no,OR48,,OR48,,,
33514,23899,OR49,heliport,Bay Area Hospital Heliport,43.382939,-124.232106,93.0,,US,US-OR,Coos Bay,no,OR49,,OR49,,http://en.wikipedia.org/wiki/Bay_Area_Hospital_Heliport,
33515,23900,OR50,small_airport,Lehman Field,45.4856987,-122.23400116,1003.0,,US,US-OR,Corbett,no,OR50,,OR50,,,
33516,23901,OR51,small_airport,Gillette Field,44.7196006775,-122.699996948,735.0,,US,US-OR,Scio,no,OR51,,OR51,,,
33517,23902,OR52,small_airport,Venell Airport,44.4734992981,-123.303001404,246.0,,US,US-OR,Corvallis,no,OR52,,OR52,,,
33518,23903,OR53,small_airport,Wapinitia Airport,45.1456985474,-121.228996277,1910.0,,US,US-OR,Wapinitia,no,OR53,,OR53,,,
33519,23904,OR54,small_airport,Winn Airport,44.5984992981,-123.207000732,205.0,,US,US-OR,Corvallis,no,OR54,,OR54,,,
33520,23905,OR55,heliport,Good Samaritan Hospital Heliport,44.6044933803,-123.251892328,340.0,,US,US-OR,Corvallis,no,OR55,,OR55,,http://en.wikipedia.org/wiki/Good_Samaritan_Hospital_Heliport,
33521,23906,OR56,small_airport,Holiday Airport,44.5698013306,-123.17099762,225.0,,US,US-OR,Corvallis,no,OR56,,OR56,,,
33522,23907,OR57,small_airport,Walker Airport,43.8686981201,-123.033996582,580.0,,US,US-OR,Creswell,no,OR57,,OR57,,,
33523,23908,OR58,heliport,Mazama Timber Pad Heliport,43.9165000916,-123.010002136,535.0,,US,US-OR,Creswell,no,OR58,,OR58,,,
33524,23909,OR59,small_airport,Trivelpiece Airport,45.3315010071,-123.207000732,165.0,,US,US-OR,Yamhill,no,OR59,,OR59,,,
33525,23910,OR60,small_airport,Fargher Airport,45.4365005493,-121.166000366,1440.0,,US,US-OR,Dufur,no,OR60,,OR60,,,
33526,23911,OR61,small_airport,Apple Valley Airport,45.6783981323,-123.185997009,247.0,,US,US-OR,Buxton,no,OR61,,OR61,,,
33527,23912,OR62,heliport,Rainier Heliport,46.1031990051,-122.987998962,15.0,,US,US-OR,Rainier,no,OR62,,OR62,,,
33528,23913,OR63,heliport,Seaside Heliport,45.8414993286,-123.927001953,10.0,,US,US-OR,Seaside,no,OR63,,OR63,,,
33529,23914,OR64,small_airport,Beach Ranch Airport,45.9637985229,-117.23500061,4000.0,,US,US-OR,Enterprise,no,OR64,,OR64,,,
33530,23915,OR65,small_airport,Eagle Nest Ranch Airport,45.354801178,-122.346000671,425.0,,US,US-OR,Estacada,no,OR65,,OR65,,,
33531,23916,OR66,small_airport,Beaver Oaks Airport,45.3040008545,-122.361000061,400.0,,US,US-OR,Estacada,no,OR66,,OR66,,,
33532,23917,OR67,small_airport,Mc Gill Airport,45.3372993469,-122.398002625,370.0,,US,US-OR,Estacada,no,OR67,,OR67,,,
33533,23918,OR68,heliport,Columbia Helicopters Heliport,45.2585983276,-122.76499939,195.0,,US,US-OR,Aurora,no,OR68,,OR68,,,
33534,23919,OR69,heliport,Sacred Heart General Hospital Heliport,44.0471000671,-123.075996399,498.0,,US,US-OR,Eugene,no,OR69,,OR69,,,
33535,23920,OR70,small_airport,Pine Valley Airport,44.8596000671,-117.087997437,2577.0,,US,US-OR,Halfway,no,OR70,,OR70,,,
33536,23921,OR71,heliport,Columbia Aviation Heliport,45.2505989075,-122.76599884,195.0,,US,US-OR,Aurora,no,OR71,,OR71,,,
33537,23922,OR72,small_airport,Krueger Airport,45.4421005249,-122.322998047,620.0,,US,US-OR,Boring,no,OR72,,OR72,,,
33538,23923,OR73,small_airport,Calvert Peak STOLport,42.7787017822,-123.73400116,3808.0,,US,US-OR,Glendale,no,OR73,,OR73,,,
33539,23924,OR74,small_airport,Winkle Bar Airport,42.701499939,-123.805000305,450.0,,US,US-OR,Grants Pass,no,OR74,,OR74,,,
33540,23925,OR75,heliport,Brownlee Heliport,44.8466197854,-116.898694038,1860.0,,US,US-OR,Brownlee Village,no,OR75,,OR75,,http://en.wikipedia.org/wiki/Brownlee_Heliport#Heliport,
33541,23926,OR76,small_airport,Waynes Air Service Airport,44.3632011414,-123.13999939,285.0,,US,US-OR,Halsey,no,OR76,,OR76,,,
33542,23927,OR77,small_airport,Faust Field Airport,44.8003997803,-123.15599823,175.0,,US,US-OR,Independence,no,OR77,,OR77,,,
33543,23928,OR78,small_airport,Daniels Field,44.2720985413,-123.060997009,320.0,,US,US-OR,Harrisburg,no,OR78,,OR78,,,
33544,23929,OR79,small_airport,Knox's Private Airstrip,44.2892990112,-123.130996704,313.0,,US,US-OR,Harrisburg,no,OR79,,OR79,,,
33545,23930,OR80,closed,Teufel's Farm Strip,45.509601593,-122.971000671,200.0,,US,US-OR,Hillsboro,no,OR80,,OR80,,,
33546,23931,OR81,small_airport,Olinger Airpark,45.5597991943,-123.019996643,185.0,,US,US-OR,Hillsboro,no,OR81,,OR81,,,
33547,23932,OR82,heliport,United Telephone System Heliport,45.7131996155,-121.531997681,100.0,,US,US-OR,Hood River,no,OR82,,OR82,,,
33548,23933,OR83,heliport,Oxbow Heliport,44.8165016174,-116.85900116,1900.0,,US,US-OR,Oxbow Village,no,OR83,,OR83,,,
33549,23934,OR84,heliport,La Pine Heliport,43.6646003723,-121.508003235,4230.0,,US,US-OR,La Pine,no,OR84,,OR84,,,
33550,23935,OR85,small_airport,Wigrich Airport,44.8123016357,-123.150001526,165.0,,US,US-OR,Independence,no,OR85,,OR85,,,
33551,23936,OR86,small_airport,Gilmour Ag Air Airport,44.7554016113,-123.04699707,244.0,,US,US-OR,Jefferson,no,OR86,,OR86,,,
33552,23937,OR87,small_airport,Blue Skies Farm Airport,44.966111,-122.9225,200.0,,US,US-OR,Salem,yes,OR87,,OR87,,,
33553,23938,OR88,heliport,Jantzer Heliport,42.440102,-123.279999,980.0,,US,US-OR,Grants Pass,no,OR88,,OR88,,,
33554,23939,OR89,small_airport,Kinzua Airport,44.9999008179,-120.053001404,3966.0,,US,US-OR,Kinzua,no,OR89,,OR89,,,
33555,23940,OR90,small_airport,Lafayette Airstrip,45.2443008423,-123.128997803,160.0,,US,US-OR,Lafayette,no,OR90,,OR90,,,
33556,23941,OR91,heliport,Big Bar Heliport,45.1249008179,-116.747001648,1800.0,,US,US-OR,Homestead,no,OR91,,OR91,,,
33557,23942,OR92,small_airport,Billiebob Ultralightport,42.3914985657,-123.43699646,1000.0,,US,US-OR,Grants Pass,no,OR92,,OR92,,,
33558,23943,OR93,heliport,Samaritan North Lincoln Hospital Heliport,44.9861984253,-123.995002747,50.0,,US,US-OR,Lincoln City,no,OR93,,OR93,,,
33559,23944,OR94,small_airport,Showa Airport,44.3917007446,-123.029998779,298.0,,US,US-OR,Brownsville,no,OR94,,OR94,,,
33560,23945,OR95,small_airport,Vineyard Airport,45.0498008728,-123.23500061,190.0,,US,US-OR,Mc Coy,no,OR95,,OR95,,,
33561,23946,OR96,small_airport,Beagle Sky Ranch Airport,42.5390014648,-122.903999329,1436.0,,US,US-OR,Medford,no,OR96,,OR96,,,
33562,23947,OR97,small_airport,Burrill Airport,42.4387016296,-122.863998413,1310.0,,US,US-OR,Medford,no,OR97,,OR97,,,
33563,23948,OR98,small_airport,Seneca Emergency Airstrip,44.1381988525,-118.982002258,4666.0,,US,US-OR,Seneca,no,OR98,,OR98,,,
33564,23949,OR99,heliport,Rogue Valley Medical Center Heliport,42.3179016113,-122.831001282,1475.0,,US,US-OR,Medford,no,OR99,,OR99,,,
33573,23950,ORI,small_airport,Port Lions Airport,57.8853988647,-152.845993042,52.0,,US,US-AK,Port Lions,no,ORI,,ORI,,,
33642,23954,P09,small_airport,Lakehill Airport,40.7070007324,-80.0302963257,1030.0,,US,US-PA,Mars,no,P09,,P09,,,
33643,23955,P15,small_airport,Brokenstraw Airport,41.8325996399,-79.3616027832,1230.0,,US,US-PA,Pittsfield,no,P15,,P15,,,
33644,23956,P18,heliport,Papago Army Heliport,33.4720001221,-111.963996887,1250.0,,US,US-AZ,Phoenix,no,P18,,P18,,,
33645,23957,P27,small_airport,Pixley Airport,35.9604988098,-119.307998657,256.0,,US,US-CA,Pixley,no,P27,,P27,,,
33646,23959,P32,small_airport,Husky Haven Airport,41.7890014648,-75.8899002075,1670.0,,US,US-PA,Montrose,no,P32,,P32,,,
33647,23960,P34,small_airport,Mifflintown Airport,40.5988998413,-77.4057006836,545.0,,US,US-PA,Mifflintown,no,P34,,P34,,,
33648,23961,P37,small_airport,Mc Ville Airport,40.7333984375,-79.5998001099,1090.0,,US,US-PA,Freeport,no,P37,,P37,,,
33649,23962,P45,small_airport,Mount Pleasant/Scottdale Airport,40.1083984375,-79.5413970947,1160.0,,US,US-PA,Mount Pleasant,no,P45,,P45,,,
33650,23963,P48,small_airport,Pleasant Valley Airport,33.8005981445,-112.250999451,1580.0,,US,US-AZ,Peoria,no,P48,,P48,,,
33651,23967,P72,heliport,Penn's Landing Heliport,39.9373016357,-75.1412963867,15.0,,US,US-PA,Philadelphia,no,P72,,P72,,,
33652,23968,P91,small_airport,Flying M Aerodrome,40.7373008728,-75.7052001953,735.0,,US,US-PA,Germansville,no,P91,,P91,,,
33653,23969,P96,small_airport,Jersey Shore Airport,41.2070007324,-77.2260971069,547.0,,US,US-PA,Jersey Shore,no,P96,,P96,,,
33654,23970,P97,small_airport,Prairie Ronde Airport,42.1236991882,-85.7102966309,890.0,,US,US-MI,Schoolcraft,no,P97,,P97,,,
33655,23971,P98,heliport,Southern Adams County Heliport,39.7611999512,-77.2752990723,530.0,,US,US-PA,Gettysburg,no,P98,,P98,,,
33656,23972,P99,heliport,W.P.H.S. Heliport,40.1083984375,-79.5481033325,1090.0,,US,US-PA,Mount Pleasant,no,P99,,P99,,,
33690,23973,PA01,small_airport,Merrys Pymatuning Airport,41.6750984192,-80.4345016479,1203.0,,US,US-PA,Linesville,no,PA01,,PA01,,,
33691,23974,PA02,small_airport,Dillen Personal Airport,41.9833984375,-80.1830978394,1028.0,,US,US-PA,Mc Kean,no,PA02,,PA02,,,
33692,23975,PA03,heliport,Hospital of Univ. of Pa Heliport,39.9458999634,-75.1940994263,193.0,,US,US-PA,Philadelphia,no,PA03,,PA03,,,
33693,23976,PA04,heliport,Brookville Hospital Heliport,41.15650177,-79.0931015015,1516.0,,US,US-PA,Brookville,no,PA04,,PA04,,,
